,Inhibitory,Endothelial,Astrocyte,Microglia,OD,Excitatory
2504.977914_3108.802178,0,0.534571221,0,0,0.285997378,0.179431401
2504.977914_3208.802178,0,0.323166785,0,0.459573937,0.217259278,0
2504.977914_3308.802178,0.175984389,0,0,0.348220757,0.327951835,0.147843019
2504.977914_3408.802178,0.14350492,0.148234551,0,0,0.515789399,0.19247113
2504.977914_3508.802178,0.10708554,0.651460809,0,0,0,0.241453652
2504.977914_3608.802178,0.286039052,0,0.154813052,0.066810584,0.265899224,0.226438088
2504.977914_3708.802178,0.136284535,0.67471862,0.086704704,0,0.102292141,0
2504.977914_3808.802178,0.458413832,0.205394093,0.091959698,0.052070287,0.063241352,0.128920738
2504.977914_3908.802178,0,0.079234251,0,0.074143487,0.846622262,0
2504.977914_4008.802178,0,0,0,0.053627439,0.946372561,0
2504.977914_4108.802178,0,0.135593342,0,0,0.864406658,0
2504.977914_4208.802178,0,0,0,0,1,0
2604.977914_2708.802178,0.192009425,0.246940791,0,0.178313981,0.316040562,0.066695241
2604.977914_2808.802178,0,0.442102482,0.067549044,0.273772555,0.106966289,0.109609629
2604.977914_2908.802178,0,0.464314404,0.070976982,0,0.464708613,0
2604.977914_3008.802178,0,0.612689783,0.152752323,0,0.234557894,0
2604.977914_3108.802178,0,0.373873044,0,0,0.626126956,0
2604.977914_3208.802178,0,0.387932667,0,0.280503513,0.33156382,0
2604.977914_3308.802178,0.102449537,0.060836317,0,0,0.605833022,0.230881124
2604.977914_3408.802178,0.17900935,0.459333094,0,0,0.18550143,0.176156125
2604.977914_3508.802178,0.147420728,0.240585719,0,0.214917305,0.344890524,0.052185724
2604.977914_3608.802178,0.23361686,0.276165122,0.128004477,0.253510063,0.108703478,0
2604.977914_3708.802178,0.846218669,0,0,0,0,0.153781331
2604.977914_3808.802178,0.695785386,0,0,0.304214614,0,0
2604.977914_3908.802178,0.070730206,0,0,0.340465918,0.588803876,0
2604.977914_4008.802178,0,0.199382146,0,0.050464578,0.750153276,0
2604.977914_4108.802178,0,0,0,0,1,0
2604.977914_4208.802178,0,0,0,0.164795359,0.835204641,0
-1412.112487_2714.925323,0.06103045,0.254891825,0.322020024,0.362057701,0,0
-1412.112487_2814.925323,0.087052691,0.30310296,0,0,0.47266085,0.137183499
-1412.112487_2914.925323,0,0.088144374,0.596179274,0,0.315676352,0
-1412.112487_3014.925323,0,0.26315165,0.119938561,0.176561651,0.440348138,0
-1412.112487_3114.925323,0.144780867,0,0,0.412022837,0.209313681,0.233882616
-1412.112487_3214.925323,0.079288419,0,0.232337446,0.167041133,0.442972529,0.078360473
-1412.112487_3314.925323,0.051039672,0.178261756,0,0.381690086,0.291990379,0.097018107
-1412.112487_3414.925323,0.063343891,0,0,0.143910936,0.584606397,0.208138776
-1412.112487_3514.925323,0,0.505425607,0,0.103157694,0.303360862,0.088055837
-1412.112487_3614.925323,0.096198267,0.322419694,0,0.488764722,0,0.092617317
-1412.112487_3714.925323,0.424232369,0.42093714,0,0.071606157,0,0.083224335
-1412.112487_3814.925323,0.438798066,0.176347497,0.104797285,0.214560049,0.065497104,0
-1412.112487_3914.925323,0.792479146,0.092646736,0,0.114874118,0,0
-1412.112487_4014.925323,0,0,0,0,1,0
-1412.112487_4114.925323,0,0.122271042,0,0,0.877728958,0
-1412.112487_4214.925323,0,0.177052097,0,0,0.822947903,0
-1512.112487_2714.925323,0.062621312,0.48274634,0,0,0.37830124,0.076331109
-1512.112487_2814.925323,0,0.192632512,0.321832605,0,0.342626952,0.14290793
-1512.112487_2914.925323,0,0.644364445,0,0.258021898,0.097613657,0
-1512.112487_3014.925323,0,0.415372978,0,0.14231759,0.442309432,0
-1512.112487_3114.925323,0,0.356994644,0,0.177897995,0.465107361,0
-1512.112487_3214.925323,0.17660944,0.356030358,0,0,0.365290331,0.102069871
-1512.112487_3314.925323,0,0.49601208,0,0.141163092,0.185391063,0.177433765
-1512.112487_3414.925323,0.180828513,0.112540362,0.115979995,0.16763724,0.268300533,0.154713357
-1512.112487_3514.925323,0.079104936,0,0.163463278,0.481766048,0.275665738,0
-1512.112487_3614.925323,0.092701428,0.382557681,0,0,0.369271115,0.155469776
-1512.112487_3714.925323,0.36642855,0.058746461,0.193366128,0.227321515,0.074389324,0.079748021
-1512.112487_3814.925323,0.305103829,0.276810701,0,0,0.279103758,0.138981712
-1512.112487_3914.925323,0.293694037,0.15168929,0.080553506,0.368963955,0,0.105099212
-1512.112487_4014.925323,0,0,0,0.090595805,0.909404195,0
-1512.112487_4114.925323,0,0,0,0,1,0
-1512.112487_4214.925323,0,0,0,0,1,0
-1612.112487_2714.925323,0.061293388,0.231106595,0,0.052356108,0.495345014,0.159898894
-1612.112487_2814.925323,0,0.502587326,0.428019112,0,0,0.069393562
-1612.112487_2914.925323,0,0,0.238930367,0.248055837,0.513013796,0
-1612.112487_3014.925323,0.136619612,0.360376974,0,0.098888425,0.272437302,0.131677687
-1612.112487_3114.925323,0,0.156977155,0,0.082796814,0.67026488,0.089961151
-1612.112487_3214.925323,0.080482843,0.398594775,0,0,0.380817945,0.140104437
-1612.112487_3314.925323,0.120247801,0.143996156,0,0,0.652399799,0.083356245
-1612.112487_3414.925323,0,0.287402893,0,0.163190583,0.430775893,0.11863063
-1612.112487_3514.925323,0.132294732,0.215779694,0,0,0.479699773,0.172225801
-1612.112487_3614.925323,0.120117424,0.236284603,0,0,0.491115705,0.152482268
-1612.112487_3714.925323,0.063654507,0.27092557,0.114110197,0,0.493893005,0.05741672
-1612.112487_3814.925323,0.127240551,0.138294743,0,0.609052248,0,0.125412458
-1612.112487_3914.925323,0.23383247,0.324690493,0.212788836,0.175780139,0,0.052908062
-1612.112487_4014.925323,0,0,0,0.197675748,0.802324252,0
-1612.112487_4114.925323,0,0,0,0,1,0
-1612.112487_4214.925323,0,0.124898872,0,0,0.875101128,0
-1712.112487_2714.925323,0,0.543533935,0.103081865,0.185277921,0.077825705,0.090280574
-1712.112487_2814.925323,0,0.639244855,0,0,0.360755145,0
-1712.112487_2914.925323,0,0.439401625,0.136840538,0,0.423757837,0
-1712.112487_3014.925323,0,0.35628609,0,0.16453803,0.421686091,0.057489789
-1712.112487_3114.925323,0.115426869,0.326040492,0,0.155911088,0.233673028,0.168948523
-1712.112487_3214.925323,0.146683878,0.352934801,0,0,0.373637617,0.126743704
-1712.112487_3314.925323,0,0.46314175,0,0.091036536,0.378770289,0.067051426
-1712.112487_3414.925323,0.181264426,0.301599917,0,0,0.365760342,0.151375316
-1712.112487_3514.925323,0,0.405742178,0,0,0.36390231,0.230355513
-1712.112487_3614.925323,0.067641386,0,0,0,0.667291122,0.265067492
-1712.112487_3714.925323,0.093161936,0.324881834,0,0.078442814,0.395336048,0.108177367
-1712.112487_3814.925323,0.061293307,0.179713099,0.160233015,0.087514896,0.364297667,0.146948015
-1712.112487_3914.925323,0.147043135,0.15621795,0.22184088,0.067074281,0.243487874,0.16433588
-1712.112487_4014.925323,0.121987892,0.172484931,0,0.184677525,0.386469757,0.134379896
-1712.112487_4114.925323,0,0.077291104,0,0,0.922708896,0
-1712.112487_4214.925323,0,0,0,0,1,0
-1812.112487_2714.925323,0,0.817332073,0,0.182667927,0,0
-1812.112487_2814.925323,0.062920674,0.621696726,0,0,0.235262553,0.080120048
-1812.112487_2914.925323,0,0.256350998,0.233258666,0,0.078203205,0.432187131
-1812.112487_3014.925323,0,0.481524277,0.145450916,0.068906435,0.056250538,0.247867834
-1812.112487_3114.925323,0.099095511,0,0,0.209632815,0,0.691271674
-1812.112487_3214.925323,0,0.346088061,0,0.557728753,0,0.096183187
-1812.112487_3314.925323,0,0.544383853,0,0,0.31992818,0.135687967
-1812.112487_3414.925323,0.080503766,0.350690833,0.221202142,0,0.197742266,0.149860993
-1812.112487_3514.925323,0.09410795,0.2867692,0,0.231750119,0.196516257,0.190856475
-1812.112487_3614.925323,0.278455732,0.139277961,0,0,0.218717734,0.363548574
-1812.112487_3714.925323,0.135268905,0.101068522,0.234923969,0.087186103,0.296849651,0.14470285
-1812.112487_3814.925323,0.280914851,0,0.052820495,0,0.36408558,0.302179073
-1812.112487_3914.925323,0.21729366,0.328160496,0,0.258589816,0,0.195956028
-1812.112487_4014.925323,0.36442049,0.63557951,0,0,0,0
-1812.112487_4114.925323,0,0.145841241,0,0.126971626,0.727187133,0
-1812.112487_4214.925323,0,0,0,0,1,0
-1912.112487_2714.925323,0,0.780815454,0,0.219184546,0,0
-1912.112487_2814.925323,0.10981983,0.283134778,0,0.249293395,0.357751997,0
-1912.112487_2914.925323,0.13722227,0.283406637,0,0.250230287,0.246141208,0.082999598
-1912.112487_3014.925323,0.106898442,0.586641342,0,0,0,0.306460216
-1912.112487_3114.925323,0,0,0,0.166656821,0.757435275,0.075907904
-1912.112487_3214.925323,0.094869708,0.251895027,0,0,0.459018068,0.194217197
-1912.112487_3314.925323,0.097742006,0,0,0,0.507571233,0.394686761
-1912.112487_3414.925323,0.144696354,0,0,0.238693384,0,0.616610263
-1912.112487_3514.925323,0.181351424,0.403606718,0,0.077285899,0.122060424,0.215695535
-1912.112487_3614.925323,0,0.395617467,0,0.264352418,0.211586616,0.128443499
-1912.112487_3714.925323,0.090286366,0.401947445,0.076875157,0,0.183463003,0.247428028
-1912.112487_3814.925323,0.310791538,0,0,0,0.056792642,0.632415821
-1912.112487_3914.925323,0.153466503,0.428185427,0,0.080118635,0.111399512,0.226829923
-1912.112487_4014.925323,0.324687431,0.168729726,0,0.169359176,0,0.337223667
-1912.112487_4114.925323,0.175465713,0.343811831,0,0.072718932,0.408003524,0
-1912.112487_4214.925323,0,0,0,0,1,0
-2012.112487_2714.925323,0,1,0,0,0,0
-2012.112487_2814.925323,0,0.74830908,0,0.176319875,0.075371045,0
-2012.112487_2914.925323,0.17244217,0,0,0.305584651,0.105365237,0.416607941
-2012.112487_3014.925323,0.133265944,0.501916686,0,0,0.243819419,0.120997951
-2012.112487_3114.925323,0.202730346,0.202296144,0.196279698,0,0,0.398693812
-2012.112487_3214.925323,0.159978417,0,0,0.321790074,0.274595955,0.243635554
-2012.112487_3314.925323,0.108601818,0.420164199,0,0.231741159,0.0804145,0.159078324
-2012.112487_3414.925323,0.293960479,0,0.075487099,0,0,0.630552422
-2012.112487_3514.925323,0,0.389185941,0,0.112593859,0.371133129,0.127087071
-2012.112487_3614.925323,0.152736182,0.270068595,0,0,0.291416406,0.285778816
-2012.112487_3714.925323,0.191013085,0.488972403,0,0,0.060644163,0.25937035
-2012.112487_3814.925323,0.137186611,0.155595588,0,0.210260107,0.292271914,0.20468578
-2012.112487_3914.925323,0.255704047,0.215119524,0,0.219968031,0,0.309208398
-2012.112487_4014.925323,0.22905031,0.161322842,0,0.073864466,0.141230699,0.394531683
-2012.112487_4114.925323,0.189354736,0.273366352,0,0.105185065,0.364981272,0.067112575
-2012.112487_4214.925323,0,0,0,0,1,0
-2112.112487_2714.925323,0,0.839141886,0,0.100876066,0.059982048,0
-2112.112487_2814.925323,0,0.78531141,0,0.21468859,0,0
-2112.112487_2914.925323,0,0.803987335,0.196012665,0,0,0
-2112.112487_3014.925323,0,0.805264772,0,0.122932064,0,0.071803164
-2112.112487_3114.925323,0.33013823,0,0.089446779,0,0.053879879,0.526535112
-2112.112487_3214.925323,0.083795761,0.174683663,0,0.220468592,0.288342191,0.232709793
-2112.112487_3314.925323,0.164297449,0.39166217,0,0,0,0.444040381
-2112.112487_3414.925323,0.16379211,0.577495859,0,0,0.170304271,0.08840776
-2112.112487_3514.925323,0.088251139,0.179597854,0.163184326,0.262597842,0.051148591,0.255220248
-2112.112487_3614.925323,0.17855595,0.22457407,0,0.165839874,0.105732706,0.3252974
-2112.112487_3714.925323,0.199791156,0.547489453,0,0,0,0.252719391
-2112.112487_3814.925323,0.156224132,0.474007228,0,0,0.091037558,0.278731082
-2112.112487_3914.925323,0.15010979,0.270016248,0,0.250071248,0.109921179,0.219881535
-2112.112487_4014.925323,0.262497047,0.093025495,0,0.29658437,0,0.347893088
-2112.112487_4114.925323,0.400175871,0.407644028,0,0.089826169,0,0.102353933
-2112.112487_4214.925323,0,0.132156232,0,0.070792744,0.797051025,0
-2212.112487_2714.925323,0,0.876159341,0,0.123840659,0,0
-2212.112487_2814.925323,0,0.589367053,0,0.410632947,0,0
-2212.112487_2914.925323,0,0.23312727,0.146015395,0.479440646,0.141416689,0
-2212.112487_3014.925323,0,0.52600914,0,0.142771978,0.26193373,0.069285152
-2212.112487_3114.925323,0.213783201,0.316945771,0.057410019,0,0.063330529,0.348530479
-2212.112487_3214.925323,0.218478795,0.210815576,0,0,0.489864435,0.080841194
-2212.112487_3314.925323,0.069614775,0.138570995,0.195539543,0.323372817,0,0.27290187
-2212.112487_3414.925323,0.102802127,0.186634035,0,0.129687141,0.378564048,0.20231265
-2212.112487_3514.925323,0,0.360097614,0,0.281230972,0.226644351,0.132027063
-2212.112487_3614.925323,0.090702909,0.575134383,0,0,0.228330449,0.105832259
-2212.112487_3714.925323,0.105983047,0.439735287,0,0.147076271,0.083381243,0.223824152
-2212.112487_3814.925323,0,0.348443222,0,0.19060243,0.244632677,0.216321671
-2212.112487_3914.925323,0.326282098,0,0,0,0.135563576,0.538154326
-2212.112487_4014.925323,0.223351376,0.24557865,0,0.163240592,0.227466251,0.140363131
-2212.112487_4114.925323,0.308268092,0,0,0.289229349,0.402502559,0
-2212.112487_4214.925323,0,0.205288676,0,0,0.794711324,0
-2312.112487_2714.925323,0,0.844040649,0,0.155959351,0,0
-2312.112487_2814.925323,0,0.068814228,0.160511012,0.683703174,0.086971586,0
-2312.112487_2914.925323,0.136100421,0,0,0,0.672909219,0.19099036
-2312.112487_3014.925323,0,0.45246934,0,0.32102676,0,0.226503901
-2312.112487_3114.925323,0.154616112,0.461964105,0,0,0.083273666,0.300146117
-2312.112487_3214.925323,0.079132407,0.491106945,0.137519881,0,0.171658414,0.120582353
-2312.112487_3314.925323,0.116585218,0.187252469,0,0.506867063,0.067574276,0.121720975
-2312.112487_3414.925323,0.081385537,0.47519584,0.178506672,0,0.167420042,0.09749191
-2312.112487_3514.925323,0.123792528,0.291827801,0,0.183376257,0.138097788,0.262905626
-2312.112487_3614.925323,0.144888819,0.232180078,0.061450228,0.063270096,0.263191431,0.235019347
-2312.112487_3714.925323,0.073172487,0.099471586,0,0.235698321,0.521948804,0.069708802
-2312.112487_3814.925323,0.246585867,0.093991607,0,0,0.294139822,0.365282704
-2312.112487_3914.925323,0.293048218,0.149857968,0.123079411,0.179813489,0,0.254200914
-2312.112487_4014.925323,0.641711209,0,0,0,0.186818289,0.171470502
-2312.112487_4114.925323,0.144802868,0.131090493,0,0,0.667175192,0.056931447
-2312.112487_4214.925323,0,0,0,0,1,0
-2412.112487_2714.925323,0,0.084579847,0,0.832905987,0.082514166,0
-2412.112487_2814.925323,0.060249715,0.274873514,0.130683415,0,0.422932383,0.111260973
-2412.112487_2914.925323,0,0,0.306415528,0,0.462286212,0.23129826
-2412.112487_3014.925323,0.098348515,0.131788188,0,0.231192678,0.430302296,0.108368323
-2412.112487_3114.925323,0,0.304522672,0,0,0.429156432,0.266320896
-2412.112487_3214.925323,0,0.631808452,0,0,0.368191548,0
-2412.112487_3314.925323,0,0.466727673,0,0,0.456620084,0.076652243
-2412.112487_3414.925323,0.221551601,0.248540599,0.20889316,0,0.103357642,0.217656999
-2412.112487_3514.925323,0,0.590145875,0,0.087135992,0.262685993,0.06003214
-2412.112487_3614.925323,0.11862776,0.167338688,0.191165356,0,0.23645015,0.286418045
-2412.112487_3714.925323,0.110663796,0.272558705,0.068764087,0.12557519,0.310568004,0.111870217
-2412.112487_3814.925323,0.155164408,0.443005309,0,0,0.262565644,0.139264639
-2412.112487_3914.925323,0.191805595,0.237519365,0,0.204412561,0.212273462,0.153989016
-2412.112487_4014.925323,0.199574041,0.404669221,0,0.094355658,0.144551949,0.156849132
-2412.112487_4114.925323,0,0,0,0,1,0
-2412.112487_4214.925323,0,0.074252738,0,0,0.925747262,0
-2512.112487_2714.925323,0,0.621079742,0.196931497,0.181988762,0,0
-2512.112487_2814.925323,0,0,0,0.480938082,0.519061918,0
-2512.112487_2914.925323,0,0.75918375,0.129578199,0,0.11123805,0
-2512.112487_3014.925323,0,0.637304392,0,0.09909251,0.166919352,0.096683747
-2512.112487_3114.925323,0,0.689822288,0,0,0.190177472,0.12000024
-2512.112487_3214.925323,0,0.68652005,0,0,0.216921616,0.096558334
-2512.112487_3314.925323,0,0.488674196,0,0.242674275,0.268651529,0
-2512.112487_3414.925323,0,0.266407618,0.073109313,0.134326536,0.457103069,0.069053464
-2512.112487_3514.925323,0.211024683,0,0,0,0.530978097,0.25799722
-2512.112487_3614.925323,0.174891522,0.343567461,0.055669929,0,0.222687777,0.203183311
-2512.112487_3714.925323,0.05722044,0.1931797,0,0,0.57535008,0.17424978
-2512.112487_3814.925323,0.106753195,0.301073388,0.130168211,0.333084642,0.05523767,0.073682894
-2512.112487_3914.925323,0.194785403,0.354395823,0.170749098,0,0,0.280069676
-2512.112487_4014.925323,0.187512984,0.129179836,0,0,0.683307181,0
-2512.112487_4114.925323,0,0,0,0,1,0
-2512.112487_4214.925323,0,0,0,0,1,0
-2612.112487_2714.925323,0,0.520077683,0,0.144879438,0.335042879,0
-2612.112487_2814.925323,0,0.494546061,0.118780803,0,0.386673135,0
-2612.112487_2914.925323,0,0.432902027,0,0,0.567097973,0
-2612.112487_3014.925323,0,0.869688735,0,0,0,0.130311265
-2612.112487_3114.925323,0,0.760476242,0.081274094,0,0.106736328,0.051513337
-2612.112487_3214.925323,0,0.588456222,0,0,0.258763084,0.152780694
-2612.112487_3314.925323,0.062212555,0.23553588,0.079288494,0,0.543184882,0.079778188
-2612.112487_3414.925323,0,0,0.129912197,0.068282801,0.801805003,0
-2612.112487_3514.925323,0.197494842,0,0.186576599,0.122423156,0.39361735,0.099888053
-2612.112487_3614.925323,0,0.628340129,0,0.269196027,0.102463843,0
-2612.112487_3714.925323,0.160752175,0.143943662,0.072485835,0,0.396403141,0.226415188
-2612.112487_3814.925323,0.298534159,0.448984459,0,0,0.199974081,0.052507301
-2612.112487_3914.925323,0.368203993,0.515205404,0,0,0,0.116590604
-2612.112487_4014.925323,0.096603276,0,0,0,0.903396724,0
-2612.112487_4114.925323,0,0.15429498,0,0,0.84570502,0
-2612.112487_4214.925323,0,0,0,0,1,0
-2712.112487_2714.925323,0.2210939,0.39936685,0,0,0.052237187,0.327302062
-2712.112487_2814.925323,0,0.506249938,0.08807682,0.209363199,0.137529419,0.058780623
-2712.112487_2914.925323,0,0.400865172,0,0.344590953,0.254543875,0
-2712.112487_3014.925323,0,0,0,0.199518096,0.800481904,0
-2712.112487_3114.925323,0,0,0,0.37596791,0.428916927,0.195115163
-2712.112487_3214.925323,0.116143994,0,0,0.256918735,0.56393488,0.06300239
-2712.112487_3314.925323,0.056864352,0.457810729,0.101284843,0,0.384040076,0
-2712.112487_3414.925323,0,0.577961185,0,0,0.22782094,0.194217875
-2712.112487_3514.925323,0,0.333831943,0,0.427235932,0.133024134,0.105907991
-2712.112487_3614.925323,0.080411416,0.4698058,0,0.063233661,0.386549122,0
-2712.112487_3714.925323,0.21644154,0.548322417,0.083865333,0,0,0.15137071
-2712.112487_3814.925323,0.217708663,0.315968221,0.074817317,0.157302132,0.100015985,0.134187682
-2712.112487_3914.925323,0.295823278,0.206203983,0,0.247456442,0.19205975,0.058456548
-2712.112487_4014.925323,0,0,0.061640268,0,0.938359732,0
-2712.112487_4114.925323,0,0,0.089889032,0,0.910110968,0
-2712.112487_4214.925323,0,0,0,0.124184122,0.875815878,0
-2812.112487_2714.925323,0,0.300168888,0,0.469008297,0,0.230822815
-2812.112487_2814.925323,0,0.257670409,0,0.299591866,0.379950521,0.062787203
-2812.112487_2914.925323,0,0.479740918,0,0.174331833,0.345927248,0
-2812.112487_3014.925323,0,0.198670767,0,0,0.801329233,0
-2812.112487_3114.925323,0,0.637813923,0.177187694,0,0.184998383,0
-2812.112487_3214.925323,0.054983585,0,0,0.199550654,0.58151738,0.163948381
-2812.112487_3314.925323,0,0.382964298,0,0,0.491227243,0.125808459
-2812.112487_3414.925323,0.051050401,0.458840664,0.139578559,0.241106617,0,0.109423759
-2812.112487_3514.925323,0,0.482472249,0,0,0.4339043,0.083623451
