,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD,res_ss
1304.977914_3408.802178,0.126314366,0.232674776,0.135138278,0.226997387,0.167904851,0.110970341,0
1304.977914_3508.802178,0.192851474,0.155240225,0.082911672,0.209578065,0.235548026,0.123870538,0
1304.977914_3608.802178,0.105831863,0.218791415,0.141595151,0.287321938,0.139340608,0.107119025,0
1304.977914_3708.802178,0.131445241,0.164836959,0.131452147,0.156352186,0.259980798,0.155932668,0
1304.977914_3808.802178,0.110853162,0.015720876,0.090614718,0.115800497,0.095859119,0.571151627,0
1304.977914_3908.802178,0.041734836,0.025171128,0.000226326,0.108967544,0.139461651,0.684438514,0
1304.977914_4008.802178,0.035810946,0.100603115,0.057371508,0.070932572,0.080180829,0.655101029,0
1304.977914_4108.802178,0.080139136,0.048628169,0.01357706,0.032154517,0.140583592,0.684917526,0
1304.977914_4208.802178,0.11883353,0.077774195,0.125037186,0.16580023,0.178223688,0.334331171,0
1404.977914_2708.802178,0.379595455,0.175112202,0.057721124,0.106831733,0.211453441,0.069286045,0
1404.977914_2808.802178,0.202198427,0.202918337,0.116729875,0.165066701,0.246515038,0.066571622,0
1404.977914_2908.802178,0.121301455,0.122228601,0.092585739,0.23030787,0.227341986,0.206234348,0
1404.977914_3008.802178,0.198761493,0.174271899,0.083070331,0.139402028,0.198880981,0.205613267,0
1404.977914_3108.802178,0.215057775,0.198945913,0.118730499,0.131136945,0.14584247,0.190286398,0
1404.977914_3208.802178,0.193805378,0.145563321,0.17348615,0.259727682,0.117119482,0.110297987,0
1404.977914_3308.802178,0.226255519,0.190292016,0.098699678,0.148204052,0.221369506,0.115179229,0
1404.977914_3408.802178,0.230606306,0.193381914,0.085176164,0.117953739,0.252662896,0.120218982,0
1404.977914_3508.802178,0.165317139,0.134141729,0.154479502,0.191507338,0.195018676,0.159535616,0
1404.977914_3608.802178,0.157405091,0.18991358,0.087728043,0.154031815,0.243862471,0.167058999,0
1404.977914_3708.802178,0.158621652,0.162456796,0.122923166,0.189145498,0.186159874,0.180693013,0
1404.977914_3808.802178,0.183018243,0.223524621,0.030308099,0.080073921,0.153020469,0.330054647,0
1404.977914_3908.802178,0.078884849,0.047446352,0,0.053937861,0.193076132,0.626654806,3.24E-209
1404.977914_4008.802178,0.182052421,0.023508303,0.01841317,0.034124515,0.068553433,0.673348158,0
1404.977914_4108.802178,0.152530539,0.030524994,0.001593399,0.041268552,0.177185489,0.596897028,0
1404.977914_4208.802178,0.048960148,0.063936249,0.187208476,0.188741743,0.118315798,0.392837586,0
1504.977914_2708.802178,0.399675903,0.142278557,0.05682176,0.038030184,0.16974562,0.193447976,0
1504.977914_2808.802178,0.130730034,0.265530562,0.137052844,0.212813649,0.209422442,0.044450469,0
1504.977914_2908.802178,0.228995856,0.107258083,0.100447856,0.167636963,0.156002777,0.239658464,0
1504.977914_3008.802178,0.04998124,0.031465779,0.056515144,0.148290795,0.631364587,0.082382456,0
1504.977914_3108.802178,0.323578372,0.190953931,0.139155929,0.14194574,0.127228207,0.077137821,0
1504.977914_3208.802178,0.167932862,0.076254176,0.144032721,0.204545565,0.128676838,0.278557839,0
1504.977914_3308.802178,0.208669679,0.164809119,0.127810397,0.163392765,0.166063765,0.169254276,0
1504.977914_3408.802178,0.160264788,0.150057826,0.16441868,0.296762618,0.050228806,0.178267282,0
1504.977914_3508.802178,0.121752813,0.092682796,0.165842964,0.231345923,0.164647022,0.223728482,0
1504.977914_3608.802178,0.289409206,0.207018138,0.074863897,0.096141331,0.186740668,0.145826761,0
1504.977914_3708.802178,0.276219446,0.152195106,0.139122137,0.198486181,0.151653491,0.082323639,0
1504.977914_3808.802178,0.225545692,0.128470247,0.094543507,0.155131939,0.165939587,0.230369028,0
1504.977914_3908.802178,0.068658063,0.002186452,0.017450369,0.029661113,0.183481793,0.69856221,0
1504.977914_4008.802178,0.064332399,0.105797017,0.025238862,0.030151144,0.159744014,0.614736564,0
1504.977914_4108.802178,0.161431883,0.026279236,0.044091584,0.034547065,0.080451572,0.653198661,0
1504.977914_4208.802178,0.128928497,0.100519536,0.020799501,0.026965688,0.07529811,0.647488667,0
1604.977914_2708.802178,0.371531662,0.308886969,0.066187969,0.036827481,0.062345075,0.154220843,0
1604.977914_2808.802178,0.300415607,0.096737119,0.23536898,0.081827779,0.19880964,0.086840875,0
1604.977914_2908.802178,0.161188915,0.186516917,0.091239626,0.150073079,0.284334111,0.126647354,0
1604.977914_3008.802178,0.131868506,0.204415009,0.096935436,0.136056621,0.249887651,0.180836777,0
1604.977914_3108.802178,0.421393146,0.128833513,0.093351998,0.102718795,0.201268869,0.052433679,0
1604.977914_3208.802178,0.308099513,0.098907522,0.152702357,0.172484172,0.119233473,0.148572962,0
1604.977914_3308.802178,0.174339443,0.17551752,0.133193159,0.176860187,0.119895395,0.220194296,0
1604.977914_3408.802178,0.213988196,0.192908081,0.130096911,0.191589938,0.116634335,0.154782539,0
1604.977914_3508.802178,0.179274801,0.18597644,0.178706779,0.248352,0.074158483,0.133531497,0
1604.977914_3608.802178,0.127546038,0.147495368,0.128170656,0.226567284,0.162420219,0.207800434,0
1604.977914_3708.802178,0.189120519,0.160280808,0.143739519,0.23047218,0.107615071,0.168771903,0
1604.977914_3808.802178,0.237417981,0.169109763,0.107655381,0.188245712,0.220274811,0.077296353,0
1604.977914_3908.802178,0.067109626,0.033118746,0.009526612,0.031254588,0.145649018,0.713341409,0
1604.977914_4008.802178,0.139576531,0.028411394,0.002911004,0.139589548,0.14131524,0.548196283,0
1604.977914_4108.802178,0.085363088,0.050040428,0.0097468,0.053326229,0.05202129,0.749502166,0
1604.977914_4208.802178,0.120951877,0.05587514,0.01026597,0.037426507,0.13285878,0.642621727,0
1704.977914_2708.802178,0.099421382,0.416363301,0.020027802,0.154838442,0.131400214,0.177948859,0
1704.977914_2808.802178,0.290207622,0.271986246,0.073546019,0.14760334,0.119724812,0.096931959,0
1704.977914_2908.802178,0.240561277,0.18902311,0.14539761,0.0959542,0.192971544,0.136092259,0
1704.977914_3008.802178,0.274118836,0.134962726,0.125132416,0.134101171,0.182120174,0.149564678,0
1704.977914_3108.802178,0.336577904,0.144250764,0.139930635,0.174433589,0.083810173,0.120996937,0
1704.977914_3208.802178,0.231089172,0.178197858,0.099854173,0.161545826,0.112820117,0.216492855,0
1704.977914_3308.802178,0.259968738,0.287348852,0.132880863,0.123795554,0.107211026,0.088794969,0
1704.977914_3408.802178,0.292310187,0.140696803,0.179466175,0.196331156,0.019109221,0.172086458,0
1704.977914_3508.802178,0.275403721,0.100926213,0.155551409,0.194087525,0.096605992,0.177425141,0
1704.977914_3608.802178,0.205269536,0.144913948,0.172164497,0.246255943,0.084488817,0.146907259,0
1704.977914_3708.802178,0.219861593,0.195688863,0.166104133,0.245943117,0.072383914,0.10001838,0
1704.977914_3808.802178,0.19227769,0.167605913,0.109046763,0.133665565,0.19020702,0.207197048,0
1704.977914_3908.802178,0.089174744,0.026010532,0.033451502,0.045916551,0.092952873,0.712493798,0
1704.977914_4008.802178,0.087840376,0.020027362,0.011549282,0.025361091,0.127308939,0.72791295,0
1704.977914_4108.802178,0.051257987,0.012956497,0.005707336,0.045263603,0.31807535,0.566739227,0
1704.977914_4208.802178,0.0565393,0.057845388,0.031285362,0.041244291,0.215699619,0.59738604,0
1804.977914_2708.802178,0.084951705,0.386759894,0.060143189,0.110684813,0.264824245,0.092636155,0
1804.977914_2808.802178,0.397012333,0.342163994,0.031235906,0.034816031,0.123165957,0.071605779,0
1804.977914_2908.802178,0.299581846,0.221968372,0.104589912,0.117776862,0.100670259,0.155412749,0
1804.977914_3008.802178,0.249188033,0.08768368,0.110751845,0.140444428,0.276375554,0.135556461,0
1804.977914_3108.802178,0.280822534,0.173986948,0.145896309,0.186743016,0.071234504,0.14131669,0
1804.977914_3208.802178,0.168208737,0.202516773,0.210479906,0.20627631,0.080504949,0.132013326,0
1804.977914_3308.802178,0.312030554,0.132606281,0.145467173,0.132641839,0.215468544,0.061785608,0
1804.977914_3408.802178,0.216424117,0.111786513,0.162672587,0.159421317,0.20415392,0.145541546,0
1804.977914_3508.802178,0.197914884,0.250872602,0.109814408,0.125278351,0.164308545,0.151811209,0
1804.977914_3608.802178,0.311619718,0.143360584,0.172039732,0.177287789,0.082645256,0.113046921,0
1804.977914_3708.802178,0.23563379,0.092160696,0.140441437,0.140148687,0.238506761,0.153108628,0
1804.977914_3808.802178,0.342201598,0.097805185,0.179488605,0.163891186,0.177551379,0.039062048,0
1804.977914_3908.802178,0.252344843,0.220640936,0.110497071,0.139791549,0.093911019,0.182814583,0
1804.977914_4008.802178,0.124413542,0.041923657,0.01129997,0.066011119,0.139914245,0.616437466,0
1804.977914_4108.802178,0.086859008,0.024028045,0.004512167,0.035078471,0.181110077,0.668412232,0
1804.977914_4208.802178,0.085043929,0.15173302,0.017983067,0.036510306,0.118758194,0.589971483,0
1904.977914_2708.802178,0.060269655,0.538035616,0.019286042,0.150978258,0.047883337,0.183547091,0
1904.977914_2808.802178,0.441458122,0.214071493,0.067318521,0.044944051,0.148825201,0.083382612,0
1904.977914_2908.802178,0.388109606,0.112082753,0.064222973,0.059362623,0.319231737,0.056990309,0
1904.977914_3008.802178,0.373664382,0.126308518,0.086544098,0.103085554,0.250297792,0.060099655,0
1904.977914_3108.802178,0.249002281,0.195143887,0.14678656,0.196044157,0.078877254,0.134145862,0
1904.977914_3208.802178,0.305522897,0.120845784,0.175447104,0.171891321,0.116042447,0.110250447,0
1904.977914_3308.802178,0.185159857,0.095609315,0.180203461,0.24351121,0.169654724,0.125861432,0
1904.977914_3408.802178,0.226528445,0.168641036,0.128829,0.160616032,0.2127439,0.102641587,0
1904.977914_3508.802178,0.271082533,0.141198026,0.171818424,0.200757862,0.099058438,0.116084716,0
1904.977914_3608.802178,0.292391839,0.121091689,0.136553895,0.136468562,0.20414649,0.109347524,0
1904.977914_3708.802178,0.278331464,0.080040828,0.121594325,0.140681292,0.322158704,0.057193388,0
1904.977914_3808.802178,0.229237933,0.148556291,0.15051972,0.174951386,0.206920862,0.089813808,0
1904.977914_3908.802178,0.268126862,0.126453644,0.111649883,0.179839227,0.143285389,0.170644996,0
1904.977914_4008.802178,0.08769834,0.067300227,0.018824759,0.027377272,0.192572047,0.606227356,0
1904.977914_4108.802178,0.088251031,0.10902416,0.037258528,0.025755354,0.090826012,0.648884915,0
1904.977914_4208.802178,0.040370501,0.00117195,0.014789132,0.041651452,0.169371914,0.73264505,0
2004.977914_2708.802178,0.049057834,0.459459295,0.019246241,0.098164757,0.283239335,0.090832538,0
2004.977914_2808.802178,0.391200198,0.259718884,0.038794062,0.020643499,0.158318849,0.131324507,0
2004.977914_2908.802178,0.296969217,0.243362339,0.082727288,0.086453026,0.228447114,0.062041016,0
2004.977914_3008.802178,0.240945035,0.306902943,0.11315051,0.138076019,0.132118963,0.06880653,0
2004.977914_3108.802178,0.206124803,0.167954496,0.156986956,0.156914544,0.179681029,0.132338171,0
2004.977914_3208.802178,0.172337021,0.092937364,0.161545657,0.204694148,0.26274045,0.105745361,0
2004.977914_3308.802178,0.166278575,0.111308213,0.272569889,0.220424044,0.112329195,0.117090084,0
2004.977914_3408.802178,0.298075726,0.134615009,0.137780953,0.158725135,0.120512564,0.150290613,0
2004.977914_3508.802178,0.159850158,0.205332684,0.156266725,0.144030024,0.139424523,0.195095886,0
2004.977914_3608.802178,0.239294496,0.205488337,0.100653711,0.193407424,0.092707232,0.168448799,0
2004.977914_3708.802178,0.305139293,0.116963055,0.149917899,0.163838693,0.135579821,0.12856124,0
2004.977914_3808.802178,0.312067137,0.175646751,0.142736285,0.142424719,0.103779676,0.123345433,0
2004.977914_3908.802178,0.127213102,0.068699726,0.057374322,0.078606797,0.200364853,0.467741199,0
2004.977914_4008.802178,0.090816781,0.166175733,0.028246186,0.035970886,0.103929378,0.574861037,0
2004.977914_4108.802178,0.040908681,0.066774542,0.005391162,0.047552837,0.193144299,0.646228479,0
2004.977914_4208.802178,0.137246905,0.028985601,0.01859423,0.034040492,0.038537124,0.742595647,0
2104.977914_2708.802178,0.092505752,0.545353202,0.026640186,0.094031986,0.059708355,0.18176052,0
2104.977914_2808.802178,0.438775512,0.050952358,0.07846898,0.066618824,0.17833928,0.186845046,0
2104.977914_2908.802178,0.271988689,0.150943546,0.095337044,0.129770757,0.196606899,0.155353064,0
2104.977914_3008.802178,0.185327938,0.105521685,0.138669401,0.132590235,0.329475909,0.108414831,0
2104.977914_3108.802178,0.281864173,0.142875776,0.135143609,0.176997952,0.083927142,0.179191348,0
2104.977914_3208.802178,0.158595784,0.086954189,0.078764501,0.117789513,0.272635227,0.285260787,0
2104.977914_3308.802178,0.25613664,0.219639832,0.175543236,0.14385946,0.110420199,0.094400632,0
2104.977914_3408.802178,0.29842873,0.139956279,0.17540407,0.255008224,0.056474255,0.07472844,0
2104.977914_3508.802178,0.184091756,0.177451199,0.158021664,0.20448356,0.112641754,0.163310067,0
2104.977914_3608.802178,0.123316239,0.156221692,0.127258693,0.205658437,0.175745573,0.211799367,0
2104.977914_3708.802178,0.216558195,0.182048521,0.128502469,0.184079874,0.165736042,0.123074899,0
2104.977914_3808.802178,0.155608453,0.172908097,0.102268842,0.211246116,0.099392736,0.258575756,0
2104.977914_3908.802178,0.137651072,0.057078953,0.065410931,0.124822837,0.11951343,0.495522778,0
2104.977914_4008.802178,0.089051512,0.120284133,0.011801056,0.038003129,0.156353371,0.584506799,0
2104.977914_4108.802178,0.056196073,0.101704272,0.010795162,0.036312565,0.239007307,0.555984621,0
2104.977914_4208.802178,0.095256751,0.162205308,0.020064669,0.048051449,0.118420287,0.556001536,0
2204.977914_2708.802178,0.204853024,0.253476614,0.060836475,0.097152821,0.262094583,0.121586483,0
2204.977914_2808.802178,0.192237709,0.080173746,0.129929245,0.214442833,0.114815117,0.268401349,0
2204.977914_2908.802178,0.237883309,0.267467191,0.179564085,0.121427772,0.126001804,0.067655839,0
2204.977914_3008.802178,0.200189534,0.190617896,0.153264496,0.213793248,0.128621465,0.113513361,0
2204.977914_3108.802178,0.188302674,0.286004681,0.08708543,0.099474994,0.140405456,0.198726765,0
2204.977914_3208.802178,0.216075744,0.192600259,0.128217308,0.190763323,0.080412213,0.191931152,0
2204.977914_3308.802178,0.127423269,0.146830585,0.106539834,0.183932872,0.161403898,0.273869542,0
2204.977914_3408.802178,0.249307717,0.108167244,0.112888913,0.132828473,0.215933529,0.180874123,0
2204.977914_3508.802178,0.203016861,0.154617826,0.148615329,0.199311439,0.144838847,0.149599699,0
2204.977914_3608.802178,0.167239225,0.162023972,0.172957704,0.243002031,0.109969538,0.144807531,0
2204.977914_3708.802178,0.190372001,0.110749307,0.141217311,0.22603965,0.079960195,0.251661536,0
2204.977914_3808.802178,0.280720485,0.137770278,0.089987633,0.168499394,0.145808582,0.177213628,0
2204.977914_3908.802178,0.06332566,0.036708979,0.044206956,0.05360891,0.185119125,0.61703037,0
2204.977914_4008.802178,0.12081453,0,0.019426826,0.028676668,0.198786581,0.632295395,2.16E-34
2204.977914_4108.802178,0.06423258,0.111292525,0.009984788,0.038666758,0.163777572,0.612045778,0
2204.977914_4208.802178,0.093125041,0.039248541,0.032003169,0.032533572,0.1467165,0.656373177,0
2304.977914_2708.802178,0.307431676,0.385687607,0.010205256,0.04523298,0.199600386,0.051842096,0
2304.977914_2808.802178,0.352057836,0.159356593,0.067849466,0.146899293,0.195614876,0.078221936,0
2304.977914_2908.802178,0.177813671,0.257823533,0.12545929,0.183086612,0.234970273,0.02084662,0
2304.977914_3008.802178,0.120733311,0.176280251,0.0857233,0.187136199,0.223302795,0.206824144,0
2304.977914_3108.802178,0.16890543,0.412374548,0.06475154,0.121596259,0.129169536,0.103202686,0
2304.977914_3208.802178,0.122373025,0.202752548,0.083678201,0.137161782,0.100890814,0.35314363,0
2304.977914_3308.802178,0.197906624,0.151910708,0.105553231,0.158472505,0.165126819,0.221030113,0
2304.977914_3408.802178,0.130256145,0.284722097,0.123428795,0.156685585,0.21024941,0.094657968,0
2304.977914_3508.802178,0.192840096,0.147026978,0.138710661,0.223447323,0.181901004,0.116073938,0
2304.977914_3608.802178,0.232616096,0.176497852,0.116072294,0.197138142,0.175866386,0.101809231,0
2304.977914_3708.802178,0.123029419,0.20296935,0.128665173,0.225869039,0.285134758,0.034332261,0
2304.977914_3808.802178,0.225952869,0.152072857,0.125167336,0.234159526,0.177494569,0.085152842,0
2304.977914_3908.802178,0.072252935,0.035514785,0.03489419,0.030078987,0.268186598,0.559072505,0
2304.977914_4008.802178,0.046940274,0.039397619,0.025507978,0.037816833,0.158389879,0.691947418,0
2304.977914_4108.802178,0.07809535,0.029525584,0.031475152,0.043662875,0.103782867,0.713458171,0
2304.977914_4208.802178,0.041487299,0.0226708,0.024936869,0.035398414,0.175173377,0.700333241,0
2404.977914_2708.802178,0.315746863,0.212149753,0.073246973,0.071390046,0.156131955,0.171334411,0
2404.977914_2808.802178,0.150420627,0.183968285,0.133289829,0.160394627,0.189137675,0.182788958,0
2404.977914_2908.802178,0.344993708,0.276481909,0.118830544,0.159378304,0.091904619,0.008410916,0
2404.977914_3008.802178,0.097418155,0.08097505,0.098422359,0.290259578,0.21524756,0.217677297,0
2404.977914_3108.802178,0.085971544,7.56E-17,0.081749412,0.079024371,0.218372123,0.534882549,0
2404.977914_3208.802178,0.29799784,0.116121163,0.133853791,0.168624573,0.146989411,0.136413222,0
2404.977914_3308.802178,0.176475778,0.281045822,0.110814559,0.223518877,0.172171287,0.035973677,0
2404.977914_3408.802178,0.174966403,0.125933795,0.157155238,0.21040162,0.105124764,0.226418181,0
2404.977914_3508.802178,0.282528434,0.164325111,0.153322983,0.176605902,0.082970478,0.140247091,0
2404.977914_3608.802178,0.212622547,0.199012385,0.176752682,0.151422232,0.13950317,0.120686984,0
2404.977914_3708.802178,0.207081612,0.140305357,0.125934925,0.224101427,0.160791649,0.14178503,0
2404.977914_3808.802178,0.164785593,0.158420536,0.138149252,0.253534843,0.257417089,0.027692688,0
2404.977914_3908.802178,0.140583221,0.064092787,0.042207932,0.061016913,0.23192095,0.460178196,0
2404.977914_4008.802178,0.046506346,0.019845133,0.018369833,0.041743241,0.113378013,0.760157433,0
