,Inhibitory,Excitatory,OD,Microglia,Endothelial,Astrocyte
1604.977914_2708.802178,8.10E-03,2.01E-01,1.34E-01,1.29E-01,2.32E-01,2.96E-01
1604.977914_2808.802178,4.02E-02,3.81E-01,2.90E-01,6.64E-02,8.97E-02,1.33E-01
1604.977914_2908.802178,1.07E-01,1.97E-01,3.67E-01,1.10E-01,1.38E-01,8.19E-02
1604.977914_3008.802178,1.09E-02,3.34E-01,2.59E-01,8.11E-02,1.56E-01,1.59E-01
1604.977914_3108.802178,7.04E-02,3.02E-01,2.60E-01,6.62E-02,5.81E-02,2.43E-01
1604.977914_3208.802178,4.72E-02,1.70E-01,3.31E-01,9.90E-02,9.58E-02,2.57E-01
1604.977914_3308.802178,1.79E-01,1.81E-01,2.99E-01,1.21E-01,1.28E-01,9.26E-02
1604.977914_3408.802178,1.36E-01,1.19E-01,3.37E-01,1.48E-01,1.59E-01,1.01E-01
1604.977914_3508.802178,1.36E-01,2.12E-01,3.31E-01,1.11E-01,1.41E-01,6.96E-02
1604.977914_3608.802178,1.91E-01,1.62E-01,4.05E-01,9.04E-02,9.73E-02,5.45E-02
1604.977914_3708.802178,2.01E-01,1.76E-01,3.86E-01,8.93E-02,1.01E-01,4.73E-02
1604.977914_3808.802178,1.88E-01,1.34E-01,3.76E-01,1.15E-01,1.46E-01,4.05E-02
1604.977914_3908.802178,7.86E-04,2.26E-01,6.28E-01,2.38E-02,9.32E-02,2.85E-02
1604.977914_4008.802178,1.10E-02,1.02E-01,7.07E-01,4.55E-02,6.59E-02,6.82E-02
1604.977914_4108.802178,1.04E-03,1.77E-01,6.23E-01,3.50E-02,1.26E-01,3.80E-02
1604.977914_4208.802178,4.67E-04,2.36E-01,4.48E-01,4.22E-02,1.45E-01,1.28E-01
1704.977914_2708.802178,6.57E-05,1.85E-01,2.38E-02,1.47E-02,3.13E-02,7.45E-01
1704.977914_2808.802178,4.78E-02,1.62E-01,3.58E-01,7.04E-02,5.45E-02,3.08E-01
1704.977914_2908.802178,1.38E-02,1.82E-01,2.20E-01,1.21E-01,1.79E-01,2.83E-01
1704.977914_3008.802178,5.06E-02,2.58E-01,4.15E-01,7.33E-02,9.15E-02,1.12E-01
1704.977914_3108.802178,1.32E-01,9.88E-02,4.92E-01,8.74E-02,6.73E-02,1.22E-01
1704.977914_3208.802178,5.33E-02,1.68E-01,3.91E-01,1.10E-01,1.30E-01,1.49E-01
1704.977914_3308.802178,1.57E-01,1.23E-01,3.67E-01,1.24E-01,2.09E-01,2.14E-02
1704.977914_3408.802178,3.50E-02,2.57E-01,3.33E-01,8.99E-02,1.18E-01,1.67E-01
1704.977914_3508.802178,6.20E-02,2.29E-01,4.01E-01,8.98E-02,1.15E-01,1.04E-01
1704.977914_3608.802178,3.89E-02,2.37E-01,2.50E-01,1.01E-01,1.15E-01,2.59E-01
1704.977914_3708.802178,1.92E-01,1.91E-01,3.02E-01,1.08E-01,1.05E-01,1.02E-01
1704.977914_3808.802178,5.87E-02,1.40E-01,4.82E-01,1.05E-01,1.64E-01,5.05E-02
1704.977914_3908.802178,1.31E-03,2.00E-01,6.32E-01,2.89E-02,7.91E-02,5.94E-02
1704.977914_4008.802178,5.38E-04,1.74E-01,6.35E-01,2.61E-02,7.27E-02,9.17E-02
1704.977914_4108.802178,2.25E-03,1.99E-01,6.56E-01,2.84E-02,8.13E-02,3.34E-02
1704.977914_4208.802178,6.90E-04,1.90E-01,6.16E-01,3.16E-02,1.24E-01,3.78E-02
1804.977914_2708.802178,2.94E-03,2.14E-01,2.36E-01,8.80E-02,1.85E-01,2.74E-01
1804.977914_2808.802178,1.52E-02,1.94E-01,1.82E-01,1.29E-01,1.95E-01,2.85E-01
1804.977914_2908.802178,3.24E-02,1.83E-01,3.73E-01,1.18E-01,1.90E-01,1.04E-01
1804.977914_3008.802178,6.14E-02,1.84E-01,3.61E-01,1.15E-01,1.38E-01,1.41E-01
1804.977914_3108.802178,1.84E-02,1.65E-01,2.76E-01,1.21E-01,1.65E-01,2.54E-01
1804.977914_3208.802178,1.23E-02,2.54E-01,3.62E-01,8.57E-02,1.65E-01,1.20E-01
1804.977914_3308.802178,1.16E-01,1.71E-01,4.12E-01,1.01E-01,1.11E-01,8.78E-02
1804.977914_3408.802178,1.93E-01,1.93E-01,3.56E-01,8.88E-02,8.49E-02,8.44E-02
1804.977914_3508.802178,9.73E-02,2.41E-01,4.89E-01,5.70E-02,9.45E-02,2.13E-02
1804.977914_3608.802178,1.79E-01,1.56E-01,4.41E-01,8.04E-02,7.76E-02,6.54E-02
1804.977914_3708.802178,1.48E-02,3.04E-01,2.68E-01,5.95E-02,7.36E-02,2.80E-01
1804.977914_3808.802178,4.79E-02,2.59E-01,3.51E-01,7.14E-02,7.37E-02,1.97E-01
1804.977914_3908.802178,3.47E-02,1.86E-01,3.27E-01,1.26E-01,1.87E-01,1.39E-01
1804.977914_4008.802178,4.13E-03,1.60E-01,6.90E-01,3.25E-02,9.22E-02,2.12E-02
1804.977914_4108.802178,6.34E-04,1.55E-01,6.92E-01,2.20E-02,5.69E-02,7.41E-02
1804.977914_4208.802178,1.45E-03,2.06E-01,4.62E-01,5.32E-02,2.53E-01,2.47E-02
1904.977914_2708.802178,2.92E-05,1.56E-01,3.61E-02,1.17E-02,2.67E-02,7.69E-01
1904.977914_2808.802178,2.55E-02,2.35E-01,1.44E-01,1.06E-01,1.24E-01,3.66E-01
1904.977914_2908.802178,8.00E-02,1.24E-01,4.57E-01,7.31E-02,5.25E-02,2.14E-01
1904.977914_3008.802178,9.35E-02,1.51E-01,3.63E-01,1.16E-01,1.13E-01,1.63E-01
1904.977914_3108.802178,3.35E-02,1.80E-01,3.28E-01,9.78E-02,1.05E-01,2.55E-01
1904.977914_3208.802178,6.43E-03,1.85E-01,2.41E-01,7.73E-02,1.06E-01,3.85E-01
1904.977914_3308.802178,2.18E-02,1.73E-01,3.60E-01,8.95E-02,1.04E-01,2.52E-01
1904.977914_3408.802178,2.21E-02,1.71E-01,3.92E-01,1.05E-01,1.52E-01,1.58E-01
1904.977914_3508.802178,3.62E-02,1.96E-01,4.03E-01,1.05E-01,1.64E-01,9.55E-02
1904.977914_3608.802178,3.03E-02,1.80E-01,3.49E-01,1.01E-01,1.20E-01,2.20E-01
1904.977914_3708.802178,1.39E-01,1.60E-01,4.09E-01,9.00E-02,7.86E-02,1.24E-01
1904.977914_3808.802178,2.25E-02,2.70E-01,2.92E-01,9.80E-02,1.55E-01,1.62E-01
1904.977914_3908.802178,1.49E-01,1.45E-01,4.45E-01,9.65E-02,1.15E-01,4.86E-02
1904.977914_4008.802178,4.22E-04,2.38E-01,4.83E-01,3.69E-02,1.28E-01,1.14E-01
1904.977914_4108.802178,1.81E-03,8.86E-02,7.49E-01,3.27E-02,6.92E-02,5.91E-02
1904.977914_4208.802178,2.95E-04,2.63E-01,5.97E-01,1.87E-02,8.00E-02,4.09E-02
2004.977914_2708.802178,1.09E-04,1.81E-01,7.37E-02,2.89E-02,7.13E-02,6.45E-01
2004.977914_2808.802178,1.52E-02,2.13E-01,1.79E-01,1.02E-01,1.31E-01,3.59E-01
2004.977914_2908.802178,5.10E-02,1.20E-01,3.48E-01,1.49E-01,1.86E-01,1.46E-01
2004.977914_3008.802178,2.70E-02,2.07E-01,2.58E-01,1.38E-01,2.44E-01,1.26E-01
2004.977914_3108.802178,2.09E-02,2.24E-01,3.75E-01,8.96E-02,1.34E-01,1.57E-01
2004.977914_3208.802178,7.89E-02,3.57E-01,4.04E-01,4.50E-02,5.58E-02,5.88E-02
2004.977914_3308.802178,3.41E-02,2.34E-01,4.70E-01,7.11E-02,1.04E-01,8.75E-02
2004.977914_3408.802178,1.68E-01,1.73E-01,4.05E-01,8.95E-02,9.02E-02,7.52E-02
2004.977914_3508.802178,3.87E-02,1.74E-01,3.99E-01,1.15E-01,2.23E-01,5.07E-02
2004.977914_3608.802178,7.32E-02,1.32E-01,3.94E-01,1.26E-01,1.39E-01,1.36E-01
2004.977914_3708.802178,2.02E-02,2.62E-01,2.82E-01,8.44E-02,1.12E-01,2.40E-01
2004.977914_3808.802178,3.64E-02,2.12E-01,3.04E-01,1.06E-01,1.30E-01,2.12E-01
2004.977914_3908.802178,2.62E-02,8.89E-02,7.80E-01,3.16E-02,3.70E-02,3.67E-02
2004.977914_4008.802178,9.72E-04,1.72E-01,5.69E-01,4.46E-02,1.68E-01,4.60E-02
2004.977914_4108.802178,4.90E-04,2.82E-01,5.33E-01,2.56E-02,1.37E-01,2.26E-02
2004.977914_4208.802178,2.81E-03,1.74E-01,4.18E-01,5.37E-02,8.80E-02,2.64E-01
2104.977914_2708.802178,3.31E-04,1.85E-01,9.62E-02,7.38E-02,2.27E-01,4.17E-01
2104.977914_2808.802178,3.19E-03,2.14E-01,1.21E-01,4.09E-02,4.84E-02,5.73E-01
2104.977914_2908.802178,2.10E-02,1.83E-01,2.60E-01,1.06E-01,1.29E-01,3.01E-01
2104.977914_3008.802178,3.91E-02,2.22E-01,3.90E-01,8.61E-02,1.05E-01,1.58E-01
2104.977914_3108.802178,7.17E-02,1.45E-01,3.69E-01,1.05E-01,9.36E-02,2.16E-01
2104.977914_3208.802178,2.42E-02,1.33E-01,3.97E-01,1.07E-01,1.28E-01,2.12E-01
2104.977914_3308.802178,8.30E-02,1.87E-01,3.48E-01,1.22E-01,1.54E-01,1.06E-01
2104.977914_3408.802178,1.60E-01,1.76E-01,2.66E-01,1.04E-01,7.91E-02,2.15E-01
2104.977914_3508.802178,2.00E-01,1.92E-01,3.80E-01,8.24E-02,8.50E-02,6.07E-02
2104.977914_3608.802178,4.05E-02,1.94E-01,3.41E-01,1.25E-01,2.00E-01,1.00E-01
2104.977914_3708.802178,2.55E-02,1.88E-01,2.83E-01,1.23E-01,1.73E-01,2.07E-01
2104.977914_3808.802178,2.09E-01,2.01E-01,3.89E-01,7.47E-02,8.32E-02,4.34E-02
2104.977914_3908.802178,1.95E-02,1.61E-01,6.70E-01,4.08E-02,6.26E-02,4.58E-02
2104.977914_4008.802178,4.82E-03,1.38E-01,3.91E-01,9.44E-02,3.41E-01,3.06E-02
2104.977914_4108.802178,4.63E-04,2.51E-01,5.07E-01,3.45E-02,1.66E-01,4.13E-02
2104.977914_4208.802178,4.48E-04,2.90E-01,3.03E-01,5.55E-02,2.63E-01,8.78E-02
2204.977914_2708.802178,4.26E-03,2.32E-01,1.10E-01,6.31E-02,8.82E-02,5.02E-01
2204.977914_2808.802178,9.29E-02,2.31E-01,5.82E-01,3.15E-02,3.94E-02,2.34E-02
2204.977914_2908.802178,1.82E-01,2.03E-01,3.10E-01,1.10E-01,1.48E-01,4.63E-02
2204.977914_3008.802178,1.95E-01,1.71E-01,3.66E-01,9.88E-02,1.06E-01,6.22E-02
2204.977914_3108.802178,3.04E-02,2.26E-01,4.22E-01,8.71E-02,2.04E-01,3.18E-02
2204.977914_3208.802178,3.73E-02,2.91E-01,3.30E-01,9.42E-02,1.64E-01,8.34E-02
2204.977914_3308.802178,2.80E-02,1.55E-01,4.16E-01,1.13E-01,1.70E-01,1.19E-01
2204.977914_3408.802178,9.53E-02,1.26E-01,4.65E-01,1.11E-01,1.53E-01,4.96E-02
2204.977914_3508.802178,2.12E-01,1.76E-01,4.45E-01,6.31E-02,8.64E-02,1.78E-02
2204.977914_3608.802178,8.78E-02,1.12E-01,3.08E-01,1.70E-01,2.08E-01,1.13E-01
2204.977914_3708.802178,1.71E-01,1.47E-01,4.19E-01,9.12E-02,8.31E-02,8.85E-02
2204.977914_3808.802178,1.51E-01,1.74E-01,4.09E-01,8.72E-02,8.16E-02,9.72E-02
2204.977914_3908.802178,1.03E-03,2.15E-01,5.56E-01,3.59E-02,1.01E-01,9.15E-02
2204.977914_4008.802178,2.95E-03,1.57E-01,3.70E-01,9.41E-02,3.14E-01,6.19E-02
2204.977914_4108.802178,8.51E-04,1.33E-01,6.71E-01,3.39E-02,9.97E-02,6.07E-02
2204.977914_4208.802178,5.12E-04,1.99E-01,5.49E-01,3.64E-02,1.21E-01,9.41E-02
2304.977914_2708.802178,8.65E-03,2.04E-01,1.86E-01,9.64E-02,1.40E-01,3.66E-01
2304.977914_2808.802178,1.52E-01,1.82E-01,2.64E-01,8.83E-02,6.06E-02,2.54E-01
2304.977914_2908.802178,1.86E-01,2.12E-01,2.22E-01,1.17E-01,1.07E-01,1.55E-01
2304.977914_3008.802178,6.58E-02,3.31E-01,3.36E-01,7.97E-02,1.44E-01,4.38E-02
2304.977914_3108.802178,1.40E-01,1.72E-01,3.85E-01,1.08E-01,1.45E-01,4.88E-02
2304.977914_3208.802178,1.42E-01,2.11E-01,2.69E-01,1.24E-01,1.37E-01,1.17E-01
2304.977914_3308.802178,7.86E-02,2.13E-01,4.41E-01,8.53E-02,1.12E-01,7.02E-02
2304.977914_3408.802178,1.07E-01,1.22E-01,2.47E-01,1.84E-01,2.22E-01,1.18E-01
2304.977914_3508.802178,1.67E-01,1.49E-01,3.49E-01,1.10E-01,9.60E-02,1.29E-01
2304.977914_3608.802178,8.28E-02,1.55E-01,4.14E-01,1.12E-01,1.30E-01,1.05E-01
2304.977914_3708.802178,1.96E-01,1.41E-01,2.98E-01,1.36E-01,1.92E-01,3.70E-02
2304.977914_3808.802178,1.84E-01,1.53E-01,3.62E-01,1.11E-01,1.15E-01,7.54E-02
2304.977914_3908.802178,1.28E-03,1.65E-01,6.30E-01,3.73E-02,1.11E-01,5.52E-02
2304.977914_4008.802178,9.42E-04,1.69E-01,6.00E-01,3.99E-02,1.32E-01,5.83E-02
2304.977914_4108.802178,3.36E-04,2.62E-01,5.40E-01,2.60E-02,1.02E-01,6.95E-02
2304.977914_4208.802178,2.53E-04,2.59E-01,5.44E-01,2.51E-02,1.08E-01,6.29E-02
2404.977914_2708.802178,2.31E-02,1.86E-01,2.54E-01,1.06E-01,1.25E-01,3.05E-01
2404.977914_2808.802178,1.61E-01,1.63E-01,2.48E-01,1.25E-01,1.03E-01,2.01E-01
2404.977914_2908.802178,1.77E-01,2.11E-01,2.52E-01,9.80E-02,7.86E-02,1.84E-01
2404.977914_3008.802178,6.90E-02,2.11E-01,3.51E-01,1.16E-01,1.72E-01,8.06E-02
2404.977914_3108.802178,2.92E-03,2.47E-01,1.38E-01,6.16E-02,9.95E-02,4.50E-01
2404.977914_3208.802178,1.54E-01,2.17E-01,3.21E-01,9.22E-02,8.45E-02,1.31E-01
2404.977914_3308.802178,2.17E-01,2.57E-01,2.43E-01,9.73E-02,1.02E-01,8.45E-02
2404.977914_3408.802178,6.32E-02,2.78E-01,3.46E-01,8.56E-02,1.07E-01,1.20E-01
2404.977914_3508.802178,1.71E-01,1.92E-01,3.29E-01,9.70E-02,8.67E-02,1.25E-01
2404.977914_3608.802178,7.11E-02,2.25E-01,3.72E-01,1.05E-01,1.62E-01,6.53E-02
2404.977914_3708.802178,8.96E-02,2.53E-01,3.71E-01,8.72E-02,1.06E-01,9.28E-02
2404.977914_3808.802178,1.46E-01,1.59E-01,4.07E-01,8.89E-02,7.63E-02,1.23E-01
2404.977914_3908.802178,5.64E-03,1.40E-01,6.52E-01,4.57E-02,8.54E-02,7.19E-02
2404.977914_4008.802178,4.19E-04,2.41E-01,6.03E-01,2.21E-02,8.39E-02,4.91E-02
2404.977914_4108.802178,5.69E-04,2.70E-01,4.60E-01,3.56E-02,1.14E-01,1.20E-01
2404.977914_4208.802178,3.95E-03,1.82E-01,6.68E-01,3.00E-02,1.03E-01,1.28E-02
2504.977914_2708.802178,1.55E-01,1.20E-01,3.20E-01,1.42E-01,1.31E-01,1.33E-01
2504.977914_2808.802178,6.18E-02,2.50E-01,3.00E-01,1.17E-01,2.12E-01,5.91E-02
2504.977914_2908.802178,1.74E-01,2.06E-01,2.48E-01,1.01E-01,8.04E-02,1.91E-01
2504.977914_3008.802178,2.27E-01,2.55E-01,3.17E-01,7.25E-02,8.23E-02,4.55E-02
2504.977914_3108.802178,5.07E-02,2.71E-01,2.99E-01,1.11E-01,1.97E-01,7.09E-02
2504.977914_3208.802178,1.79E-01,1.07E-01,3.49E-01,1.35E-01,2.02E-01,2.73E-02
2504.977914_3308.802178,1.54E-01,1.38E-01,5.01E-01,7.65E-02,8.03E-02,4.99E-02
2504.977914_3408.802178,1.97E-01,1.89E-01,3.10E-01,1.09E-01,1.12E-01,8.36E-02
2504.977914_3508.802178,2.33E-01,2.08E-01,2.72E-01,1.04E-01,1.57E-01,2.58E-02
2504.977914_3608.802178,1.86E-01,1.82E-01,4.22E-01,7.21E-02,6.63E-02,7.22E-02
2504.977914_3708.802178,5.76E-03,2.62E-01,2.56E-01,9.72E-02,3.20E-01,5.94E-02
2504.977914_3808.802178,9.53E-02,1.86E-01,3.45E-01,1.08E-01,1.09E-01,1.57E-01
2504.977914_3908.802178,3.88E-03,2.07E-01,5.94E-01,4.09E-02,9.95E-02,5.46E-02
2504.977914_4008.802178,4.75E-03,1.39E-01,7.64E-01,2.20E-02,5.07E-02,1.93E-02
2504.977914_4108.802178,7.85E-04,2.81E-01,4.77E-01,3.65E-02,1.69E-01,3.53E-02
2504.977914_4208.802178,3.12E-04,2.81E-01,4.50E-01,3.33E-02,1.31E-01,1.05E-01
2604.977914_2708.802178,1.42E-01,2.06E-01,4.05E-01,8.66E-02,1.04E-01,5.66E-02
2604.977914_2808.802178,2.19E-01,2.45E-01,2.13E-01,1.15E-01,1.34E-01,7.36E-02
2604.977914_2908.802178,1.86E-01,2.09E-01,2.14E-01,1.24E-01,1.15E-01,1.53E-01
2604.977914_3008.802178,1.79E-01,1.40E-01,2.49E-01,1.61E-01,1.93E-01,7.73E-02
2604.977914_3108.802178,1.77E-02,2.40E-01,3.66E-01,9.49E-02,1.81E-01,9.97E-02
2604.977914_3208.802178,1.15E-01,1.34E-01,3.76E-01,1.24E-01,2.29E-01,2.25E-02
2604.977914_3308.802178,4.40E-02,4.21E-01,2.77E-01,6.10E-02,8.48E-02,1.12E-01
2604.977914_3408.802178,1.78E-01,2.28E-01,2.81E-01,1.08E-01,1.21E-01,8.34E-02
2604.977914_3508.802178,1.71E-01,1.70E-01,3.95E-01,9.69E-02,1.34E-01,3.31E-02
2604.977914_3608.802178,7.05E-02,1.65E-01,3.64E-01,1.24E-01,1.49E-01,1.28E-01
2604.977914_3708.802178,1.37E-01,1.90E-01,4.14E-01,7.96E-02,7.34E-02,1.05E-01
2604.977914_3808.802178,1.09E-01,3.22E-01,3.53E-01,6.07E-02,6.49E-02,9.16E-02
2604.977914_3908.802178,3.02E-02,2.37E-01,5.48E-01,5.21E-02,8.75E-02,4.54E-02
2604.977914_4008.802178,1.30E-03,1.81E-01,3.46E-01,6.74E-02,1.57E-01,2.47E-01
2604.977914_4108.802178,3.48E-04,2.46E-01,6.01E-01,2.07E-02,7.96E-02,5.21E-02
2604.977914_4208.802178,1.07E-02,1.16E-01,7.77E-01,2.57E-02,6.22E-02,9.27E-03
-1412.112487_2714.925323,1.61E-01,1.37E-01,2.60E-01,1.51E-01,1.42E-01,1.48E-01
-1412.112487_2814.925323,1.87E-02,3.61E-01,3.11E-01,7.38E-02,1.46E-01,8.90E-02
-1412.112487_2914.925323,1.58E-01,1.78E-01,2.31E-01,1.13E-01,8.71E-02,2.33E-01
-1412.112487_3014.925323,2.18E-01,2.68E-01,2.23E-01,9.87E-02,1.04E-01,8.88E-02
-1412.112487_3114.925323,1.78E-01,2.29E-01,2.84E-01,7.72E-02,5.80E-02,1.75E-01
-1412.112487_3214.925323,1.58E-01,1.58E-01,3.57E-01,9.04E-02,6.85E-02,1.68E-01
-1412.112487_3314.925323,1.84E-01,2.15E-01,2.38E-01,1.07E-01,9.20E-02,1.64E-01
-1412.112487_3414.925323,1.93E-01,1.77E-01,4.39E-01,7.06E-02,7.32E-02,4.77E-02
-1412.112487_3514.925323,2.00E-01,1.93E-01,2.50E-01,1.29E-01,1.42E-01,8.68E-02
-1412.112487_3614.925323,2.04E-01,1.52E-01,3.59E-01,1.06E-01,1.49E-01,2.88E-02
-1412.112487_3714.925323,1.09E-01,1.62E-01,4.14E-01,1.10E-01,1.60E-01,4.47E-02
-1412.112487_3814.925323,1.78E-01,1.36E-01,4.40E-01,9.31E-02,1.01E-01,5.09E-02
-1412.112487_3914.925323,1.11E-01,3.11E-01,3.54E-01,6.85E-02,8.19E-02,7.40E-02
-1412.112487_4014.925323,4.48E-04,1.68E-01,7.19E-01,1.67E-02,5.31E-02,4.21E-02
-1412.112487_4114.925323,1.62E-03,2.03E-01,5.62E-01,3.84E-02,1.79E-01,1.60E-02
-1412.112487_4214.925323,9.92E-04,1.63E-01,6.04E-01,4.09E-02,1.37E-01,5.40E-02
-1512.112487_2714.925323,3.29E-02,3.58E-01,3.80E-01,5.85E-02,9.43E-02,7.60E-02
-1512.112487_2814.925323,1.43E-01,1.95E-01,2.35E-01,1.24E-01,1.13E-01,1.90E-01
-1512.112487_2914.925323,2.32E-01,2.74E-01,1.79E-01,1.13E-01,1.46E-01,5.69E-02
-1512.112487_3014.925323,1.60E-01,1.22E-01,3.10E-01,1.53E-01,2.03E-01,5.25E-02
-1512.112487_3114.925323,8.76E-02,3.16E-01,3.00E-01,8.83E-02,1.18E-01,9.02E-02
-1512.112487_3214.925323,6.99E-02,3.11E-01,2.31E-01,1.08E-01,1.45E-01,1.35E-01
-1512.112487_3314.925323,1.90E-01,1.98E-01,2.96E-01,1.15E-01,1.57E-01,4.35E-02
-1512.112487_3414.925323,2.07E-01,2.08E-01,3.65E-01,7.94E-02,8.30E-02,5.80E-02
-1512.112487_3514.925323,1.59E-01,9.85E-02,4.06E-01,1.31E-01,1.52E-01,5.39E-02
-1512.112487_3614.925323,4.92E-02,2.54E-01,2.98E-01,1.05E-01,1.37E-01,1.57E-01
-1512.112487_3714.925323,1.82E-01,1.90E-01,3.28E-01,9.34E-02,8.02E-02,1.27E-01
-1512.112487_3814.925323,4.31E-02,2.10E-01,4.13E-01,9.93E-02,1.66E-01,6.78E-02
-1512.112487_3914.925323,1.05E-01,1.83E-01,3.47E-01,1.22E-01,1.53E-01,9.05E-02
-1512.112487_4014.925323,4.40E-03,1.59E-01,5.93E-01,5.27E-02,1.12E-01,7.87E-02
-1512.112487_4114.925323,3.56E-04,2.57E-01,5.20E-01,3.01E-02,1.23E-01,6.99E-02
-1512.112487_4214.925323,6.47E-04,2.16E-01,6.29E-01,2.38E-02,7.84E-02,5.22E-02
-1612.112487_2714.925323,8.65E-03,2.32E-01,1.33E-01,6.27E-02,7.19E-02,4.92E-01
-1612.112487_2814.925323,1.81E-01,1.99E-01,2.07E-01,1.30E-01,1.20E-01,1.62E-01
-1612.112487_2914.925323,1.81E-01,2.15E-01,2.61E-01,9.61E-02,7.87E-02,1.68E-01
-1612.112487_3014.925323,2.04E-01,2.39E-01,2.16E-01,1.13E-01,1.14E-01,1.13E-01
-1612.112487_3114.925323,1.94E-01,1.84E-01,4.64E-01,5.86E-02,6.09E-02,3.89E-02
-1612.112487_3214.925323,2.73E-02,4.33E-01,1.67E-01,7.85E-02,1.21E-01,1.73E-01
-1612.112487_3314.925323,4.35E-02,1.98E-01,4.98E-01,7.62E-02,1.07E-01,7.61E-02
-1612.112487_3414.925323,1.91E-01,1.47E-01,3.93E-01,1.03E-01,1.23E-01,4.35E-02
-1612.112487_3514.925323,1.87E-01,1.90E-01,3.31E-01,9.57E-02,8.65E-02,1.10E-01
-1612.112487_3614.925323,3.88E-02,2.45E-01,3.28E-01,1.07E-01,1.64E-01,1.17E-01
-1612.112487_3714.925323,2.85E-02,3.24E-01,3.46E-01,7.85E-02,1.42E-01,8.07E-02
-1612.112487_3814.925323,2.05E-01,1.85E-01,3.32E-01,1.04E-01,1.19E-01,5.54E-02
-1612.112487_3914.925323,1.45E-01,8.79E-02,3.30E-01,1.68E-01,1.86E-01,8.26E-02
-1612.112487_4014.925323,1.66E-01,1.16E-01,5.10E-01,8.06E-02,9.73E-02,2.94E-02
-1612.112487_4114.925323,1.80E-03,1.87E-01,6.69E-01,2.73E-02,7.58E-02,3.96E-02
-1612.112487_4214.925323,7.62E-03,2.31E-01,5.99E-01,3.68E-02,1.06E-01,1.93E-02
-1712.112487_2714.925323,3.77E-02,2.10E-01,2.03E-01,1.10E-01,1.18E-01,3.22E-01
-1712.112487_2814.925323,4.67E-02,1.19E-01,3.40E-01,1.58E-01,2.39E-01,9.79E-02
-1712.112487_2914.925323,4.08E-02,1.77E-01,2.86E-01,1.35E-01,1.75E-01,1.86E-01
-1712.112487_3014.925323,1.44E-01,1.55E-01,4.11E-01,1.01E-01,1.65E-01,2.32E-02
-1712.112487_3114.925323,7.58E-02,2.10E-01,3.66E-01,1.11E-01,1.95E-01,4.31E-02
-1712.112487_3214.925323,1.99E-01,1.72E-01,4.12E-01,8.20E-02,9.26E-02,4.30E-02
-1712.112487_3314.925323,1.69E-02,2.66E-01,2.73E-01,1.10E-01,2.46E-01,8.80E-02
-1712.112487_3414.925323,1.72E-01,1.81E-01,2.72E-01,1.12E-01,9.47E-02,1.68E-01
-1712.112487_3514.925323,7.83E-02,2.69E-01,3.80E-01,8.59E-02,1.41E-01,4.61E-02
-1712.112487_3614.925323,3.99E-02,2.94E-01,2.47E-01,7.73E-02,8.23E-02,2.60E-01
-1712.112487_3714.925323,7.68E-02,1.10E-01,4.92E-01,1.10E-01,1.27E-01,8.39E-02
-1712.112487_3814.925323,2.70E-02,2.14E-01,2.60E-01,1.05E-01,1.29E-01,2.66E-01
-1712.112487_3914.925323,1.04E-01,1.50E-01,3.62E-01,1.09E-01,9.69E-02,1.78E-01
-1712.112487_4014.925323,1.51E-01,1.13E-01,5.21E-01,8.17E-02,8.56E-02,4.71E-02
-1712.112487_4114.925323,5.11E-04,1.59E-01,7.09E-01,2.11E-02,7.35E-02,3.69E-02
-1712.112487_4214.925323,9.89E-03,1.10E-01,8.15E-01,1.81E-02,3.38E-02,1.31E-02
-1812.112487_2714.925323,6.52E-04,2.17E-01,5.65E-02,3.16E-02,5.19E-02,6.42E-01
-1812.112487_2814.925323,2.48E-02,1.95E-01,3.09E-01,1.27E-01,2.85E-01,5.92E-02
-1812.112487_2914.925323,2.01E-01,2.66E-01,2.75E-01,7.49E-02,6.42E-02,1.19E-01
-1812.112487_3014.925323,2.29E-01,3.10E-01,2.46E-01,7.23E-02,7.54E-02,6.73E-02
-1812.112487_3114.925323,2.19E-01,3.29E-01,2.90E-01,4.96E-02,4.55E-02,6.69E-02
-1812.112487_3214.925323,1.33E-01,1.22E-01,4.35E-01,1.14E-01,1.58E-01,3.82E-02
-1812.112487_3314.925323,1.45E-01,1.70E-01,3.77E-01,1.11E-01,1.56E-01,4.14E-02
-1812.112487_3414.925323,1.55E-01,1.87E-01,2.30E-01,1.28E-01,1.16E-01,1.84E-01
-1812.112487_3514.925323,2.07E-01,1.37E-01,3.89E-01,9.46E-02,1.59E-01,1.36E-02
-1812.112487_3614.925323,8.56E-02,1.74E-01,3.54E-01,1.21E-01,1.39E-01,1.26E-01
-1812.112487_3714.925323,9.43E-02,1.64E-01,3.02E-01,1.39E-01,1.55E-01,1.46E-01
-1812.112487_3814.925323,5.69E-02,1.84E-01,3.88E-01,1.05E-01,1.23E-01,1.43E-01
-1812.112487_3914.925323,1.70E-01,1.12E-01,3.93E-01,1.26E-01,1.50E-01,4.90E-02
-1812.112487_4014.925323,1.95E-01,1.49E-01,2.91E-01,1.37E-01,1.79E-01,4.82E-02
-1812.112487_4114.925323,9.81E-03,1.17E-01,6.98E-01,4.66E-02,1.00E-01,2.78E-02
-1812.112487_4214.925323,3.45E-04,2.30E-01,6.35E-01,1.87E-02,7.30E-02,4.26E-02
-1912.112487_2714.925323,2.51E-04,2.19E-01,4.39E-02,4.21E-02,1.06E-01,5.89E-01
